longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,distance_to_coast,distance_to_la,distance_to_sandiego,distance_to_sanjose,distance_to_sanfrancisco,median_house_value
-117.66,34.12,16.0,3853.0,541.0,1726.0,497.0,6.1195,58842.1188341235,54277.5726403914,162867.419233854,523186.575316163,591067.659413228,3
-122.35,37.58,52.0,2495.0,458.0,1081.0,471.0,4.0855,4800.83865832718,539291.412991532,717457.610871019,48643.6067345109,22724.413967666,4
-122.0,37.31,28.0,3811.0,585.0,1795.0,581.0,7.8383,19720.3388218583,496222.469392034,674451.851026883,9874.29429512905,64090.8576763659,4
-121.93,37.31,29.0,1377.0,430.0,969.0,399.0,2.6573,22453.5995251435,491925.34847543,670310.938969234,4326.13975650879,67934.4694872862,3
-119.69,36.82,17.0,1897.0,433.0,1207.0,384.0,1.8021,187138.595735763,334481.581979318,511447.478856885,203664.013408583,264656.833783854,0
-122.61,38.93,14.0,231.0,36.0,108.0,31.0,4.3897,69465.940497664,668030.71594377,847440.644465835,188063.529995963,129485.449291145,0
-118.27,34.03,50.0,395.0,232.0,948.0,243.0,1.7546,21813.3982902754,3463.05677563347,178771.122638827,492022.066317592,560041.606495644,2
-118.13,33.84,35.0,3008.0,674.0,1584.0,671.0,3.5465,10360.3302861431,25824.4135747775,154078.827574701,516483.757817931,584490.970725279,3
-122.12,38.01,50.0,1738.0,355.0,837.0,363.0,3.609,5281.13252099433,561278.543728349,740516.319942903,77617.7923684801,37881.555617889,1
-118.27,34.06,30.0,1771.0,788.0,2188.0,764.0,1.5885,22274.3595470439,2573.58400262307,181498.024928324,489495.370891238,557520.389997108,1
-118.12,34.11,52.0,2787.0,353.0,1057.0,364.0,10.2317,37036.0175201198,13076.9730835265,178763.940509899,494524.560604798,562556.606212345,4
-117.98,33.84,33.0,2291.0,439.0,1187.0,405.0,3.9539,16061.3545579675,33890.1019993643,146365.936279048,525509.937197869,593541.876555469,2
-122.29,37.81,46.0,12.0,4.0,18.0,7.0,0.4999,2249.48592561738,554238.609913974,733014.532597405,63308.9672012626,13046.1867199217,0
-118.39,34.01,25.0,1101.0,285.0,543.0,294.0,2.3571,10741.7813288489,14277.7290807526,183673.280784331,486600.900171347,554580.655703312,4
-122.44,37.72,52.0,1775.0,347.0,1102.0,367.0,4.3125,4960.14411091038,555964.975403308,734291.10412565,64456.5183353832,6049.99926869977,3
-120.66,35.28,31.0,2773.0,844.0,1358.0,794.0,1.4036,14258.3600045702,259742.01477073,430454.636174245,253856.210993857,319285.983500887,3
-118.26,33.96,40.0,1475.0,347.0,1222.0,298.0,1.5303,16686.9190460603,10365.7646684811,171938.460842507,498548.605434748,566553.826388103,0
-118.29,33.96,36.0,1717.0,417.0,902.0,368.0,1.4868,14770.7610445842,11109.2187446538,173607.452752478,496769.574379455,564766.203505404,1
-118.26,34.0,37.0,2615.0,697.0,2484.0,630.0,1.9208,19969.0306441749,5999.76064185895,175523.576516214,495156.060593825,563171.257269258,0
-118.34,33.86,35.0,1936.0,343.0,1008.0,346.0,5.4791,4894.50787949428,23148.0369803905,167916.449996885,502450.698965674,570388.022315401,3
-122.25,37.81,52.0,1758.0,460.0,686.0,422.0,3.1691,4595.14987977277,551880.769709182,730717.62598178,61431.2046241796,16426.696262621,3
-118.51,34.3,24.0,6145.0,868.0,2710.0,875.0,7.5078,30577.810831573,36867.736015639,216036.654483851,454870.672205387,522897.650076616,4
-119.68,36.81,13.0,2589.0,413.0,1356.0,435.0,5.0253,187078.31059562,333107.21888151,510049.837600721,204842.140242342,265928.290741246,0
-121.43,38.54,42.0,3321.0,688.0,1346.0,658.0,2.4618,53510.5326201247,574842.229074622,753616.524466783,139955.995106394,122146.098959723,0
-118.04,34.16,38.0,1594.0,249.0,633.0,247.0,5.9582,45767.1975309744,22254.5360994479,180113.880419705,495470.568074418,563481.05587028,4
-118.45,34.1,31.0,6675.0,842.0,2092.0,796.0,11.8442,10545.4283291276,19730.5229694241,194946.876782681,475369.884208844,543360.613662695,4
-118.36,34.09,36.0,1616.0,465.0,773.0,429.0,2.6,15704.2428757261,11507.2428580489,189039.040559427,481562.904610993,549576.505233179,4
-118.39,33.96,45.0,1436.0,374.0,662.0,292.0,3.625,11311.9215327801,16943.7906224825,179371.393862145,490900.868553842,558860.432750814,4
-122.09,37.7,33.0,4413.0,1107.0,2239.0,1051.0,2.9861,10136.4606483666,533385.786948064,712279.257601767,44098.6798999604,31119.042012706,2
-118.32,34.02,47.0,1648.0,346.0,1120.0,338.0,2.0042,17163.7463316907,7893.0696714016,180594.434275178,489882.219735681,557887.784347056,1
-117.95,33.92,32.0,1661.0,312.0,1201.0,302.0,4.0,25085.2446331378,30812.247193532,152657.953962303,520698.822534895,588733.186145737,2
-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,68115.8907057781,583330.8530068,761800.048322143,154507.664765573,135887.246445824,0
-122.29,38.3,52.0,144.0,54.0,89.0,48.0,1.0096,18706.3458264656,595670.512239451,774995.907961903,112775.635744083,59786.2857225785,2
-117.36,33.2,19.0,1926.0,557.0,1190.0,483.0,1.3269,11755.7061678469,125196.905794165,56956.0721403118,616933.464182336,684961.034420374,2
-122.57,37.97,47.0,5416.0,1115.0,2177.0,1027.0,3.5055,6831.27049410035,583974.811973956,762594.828073622,92357.2805240981,24966.9127237823,4
-124.19,40.77,30.0,2975.0,634.0,1367.0,583.0,2.442,193.186805570924,912601.883184555,1091987.58701807,430292.643664319,365906.277553982,0
-122.33,40.52,23.0,2801.0,507.0,1318.0,454.0,3.5081,151018.102447587,804682.498544912,982321.303478276,356112.702231906,305469.235858911,1
-117.7,34.06,25.0,2054.0,609.0,2271.0,564.0,2.3049,51426.8336580918,50093.5414198712,157626.396407136,525262.095170266,593197.530453578,1
-117.75,34.06,52.0,24.0,6.0,46.0,7.0,1.625,48392.4751307633,45488.1184427467,159160.668976456,522019.963268453,589975.949792421,0
-117.96,33.99,25.0,1348.0,210.0,660.0,200.0,5.2852,31792.749380029,27045.0869802167,159944.41598683,514320.95091315,582350.331986685,4
-117.11,32.67,52.0,280.0,71.0,217.0,71.0,1.4844,3456.40367185172,186298.433958809,6979.85299684033,677219.184454518,745188.802695885,0
-122.32,40.42,17.0,3019.0,578.0,1538.0,545.0,2.793,146803.299146703,794475.707847548,972244.335182294,344967.260417569,294381.526285463,0
-122.53,37.65,20.0,4582.0,1124.0,2325.0,1040.0,4.0556,2620.50244330771,555998.340029951,733954.643998287,66190.6105182273,16291.5116173325,3
-117.58,33.92,16.0,4157.0,586.0,2036.0,594.0,6.155,46600.8855169073,62933.1525359346,139450.250450579,544109.050932666,612063.192033921,3
-117.69,33.58,8.0,2887.0,351.0,1176.0,351.0,10.3953,10230.891488539,73305.7697067364,107982.21813338,564931.165658987,632964.270704646,4
-117.16,33.57,2.0,20391.0,3245.0,7132.0,2716.0,3.9443,41779.0260553431,113574.837860861,94989.8767259087,599085.425772179,667035.933790611,2
-122.08,37.68,15.0,3051.0,685.0,1479.0,668.0,3.5295,9091.70787023138,531139.913213064,710015.579011524,41708.1051538777,32615.0132143137,3
-118.92,35.38,33.0,3122.0,579.0,1733.0,545.0,3.8307,123920.628703761,160057.898544944,337661.254494869,343707.981740351,411244.78374463,0
-117.97,33.71,26.0,2553.0,405.0,1337.0,411.0,5.3737,10184.5146596614,45677.8467052068,133737.038426359,537069.482604976,605083.03999017,3
-118.33,34.11,48.0,1601.0,464.0,784.0,461.0,3.0642,19222.7223724053,10220.1668986979,189223.685487238,481675.467279837,549699.24929239,4
-119.03,34.23,21.0,3284.0,487.0,1832.0,521.0,5.2773,16781.9281681901,75016.6120545502,241652.002326114,431154.31861308,498820.994285994,3
-117.66,33.6,24.0,1684.0,232.0,781.0,230.0,6.8667,13733.3907264726,73726.9286892694,108741.909290986,565095.825138508,633130.838855723,3
-121.94,38.02,29.0,5765.0,1170.0,3266.0,1131.0,2.7907,7446.9703496517,552259.91466062,731620.685198986,76227.3199001871,51056.8451027426,1
-118.29,33.98,30.0,1162.0,318.0,1207.0,289.0,1.223,16534.7598419444,9096.11371742339,175377.632553534,495065.554609252,563068.13908608,0
-118.16,33.94,32.0,2210.0,456.0,1270.0,484.0,4.7708,21051.8544483592,14671.9206584899,164754.963731201,506222.198135294,574244.7340357,2
-117.1,32.74,14.0,2361.0,601.0,1831.0,526.0,1.6102,9744.12573274526,180450.788111721,6319.16264358409,671749.912760104,739741.155503635,0
-117.97,34.05,33.0,1452.0,268.0,1274.0,278.0,3.6563,37702.338897621,25215.4297072699,166289.274814774,508797.619341416,576819.04629542,2
-117.69,33.52,3.0,7374.0,1444.0,3214.0,1279.0,4.538,9361.04953876606,78235.1345833303,102098.087258546,569971.704295881,637999.183037502,3
-119.19,34.21,34.0,3413.0,693.0,2223.0,651.0,3.8239,6619.18602561402,88849.8004282259,251046.469836547,424509.415854692,491944.275407616,2
-118.18,33.98,40.0,1698.0,431.0,1280.0,405.0,2.625,23859.800577122,9948.19425049484,169467.119822031,501649.912683834,569675.87334013,2
-118.03,33.94,37.0,1699.0,302.0,889.0,271.0,4.3542,24322.294483373,23319.6968074209,158266.997302277,514118.137416549,582153.023498135,2
-118.45,34.25,34.0,2094.0,380.0,1207.0,380.0,5.2801,26378.3670482404,29052.0974121042,208307.520029756,462684.827415006,530712.813444095,3
-122.03,37.38,21.0,2667.0,798.0,1433.0,727.0,3.8732,11497.6828708886,503661.178484946,682006.86812051,13079.2608343221,56300.5785012204,3
-122.39,37.6,44.0,2304.0,384.0,986.0,379.0,4.652,6463.0978712805,543350.028068409,721481.632930295,52809.549330025,19683.1652465361,4
-121.37,38.63,37.0,494.0,86.0,253.0,99.0,4.8194,64684.7786448812,580860.743187933,759396.083507393,151065.995488627,132890.888353989,1
-117.54,33.76,5.0,5846.0,1035.0,3258.0,1001.0,4.7965,33704.1942592312,72616.4865046008,121346.297870263,559474.853336337,627474.600275839,2
-117.94,33.94,30.0,1596.0,307.0,845.0,309.0,4.5096,27479.9331245082,30651.8687982379,154170.115627714,519669.630289696,587702.205544956,3
-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,5621.63858550477,544462.54694263,723337.228667649,54538.5191795322,22092.042975952,0
-118.11,33.8,36.0,1680.0,291.0,744.0,280.0,4.66,7286.97950810995,30639.5393226376,149399.377398363,521077.70419833,589079.535842696,3
-121.09,37.56,32.0,1717.0,325.0,1356.0,307.0,2.6705,67107.4266385099,466864.243457083,646206.865664601,75157.4529367696,120432.32649823,0
-117.21,33.14,12.0,4839.0,954.0,1708.0,952.0,2.8586,11068.2260095675,139481.059276766,47396.3689046609,631104.701388155,699138.813533104,2
-122.24,37.49,30.0,2956.0,590.0,1191.0,594.0,3.7463,6653.88681647758,525355.264312098,703526.047215341,35132.597805604,35788.7802700075,4
-121.6,36.81,18.0,1575.0,230.0,751.0,219.0,5.2203,17347.7884392245,431801.325401927,609496.877460416,63953.0236235901,129988.170863692,3
-118.61,34.16,29.0,4364.0,647.0,1550.0,624.0,6.8107,13936.1077627493,35792.0702253601,209436.631752592,460861.114753949,528810.196067442,4
-117.82,33.73,24.0,845.0,190.0,482.0,190.0,4.7039,17321.5143106104,53039.6823084968,128358.91242416,544458.749960182,612493.22839944,3
-117.23,32.75,21.0,2050.0,608.0,1131.0,550.0,2.4779,7320.89508084379,172688.822008036,7487.72429792333,663264.360074083,731219.660631999,2
-118.25,33.89,35.0,1582.0,391.0,1957.0,404.0,2.4537,13661.4843204671,18049.1118264727,165194.222199365,505113.267060201,573100.064027857,0
-121.47,38.13,13.0,3192.0,715.0,1768.0,626.0,2.2619,9556.81789737906,538087.008428513,717345.572547521,95859.3426578108,93120.1475472996,1
-118.28,34.11,52.0,1803.0,437.0,787.0,388.0,4.5781,23243.0428584437,7241.82420915309,186601.855673517,484698.510889909,552729.108437635,4
-121.92,37.73,24.0,1407.0,327.0,501.0,295.0,2.4821,23905.2953988457,526122.077879399,705273.114170482,43933.0454621868,45217.4404864523,1
-121.7,37.98,9.0,3079.0,519.0,1562.0,512.0,5.1041,6192.3004506334,535980.860174004,715390.873036318,73654.1846712081,68151.2714301126,2
-118.25,34.02,32.0,1311.0,410.0,1792.0,396.0,2.3304,22298.7967149739,3631.32461038304,176798.057281261,494066.614091871,562087.957190967,1
-121.93,37.93,16.0,2169.0,262.0,877.0,245.0,6.6049,16690.021355698,543870.569029486,723187.870498958,66187.7287135432,47309.5214381945,4
-118.18,34.05,52.0,1070.0,231.0,925.0,220.0,1.825,28986.5796655143,5872.32875618558,175956.915429013,495791.816656893,563825.384797325,1
-118.15,34.1,52.0,4325.0,823.0,1927.0,795.0,3.9485,34075.5247233218,10132.0473440154,179213.102697355,493489.019802358,561523.537102556,4
-122.22,38.1,40.0,2549.0,478.0,1275.0,494.0,2.9469,3218.96243010791,574570.504743641,753802.78367557,89743.7267024993,40713.950427631,1
-117.42,33.35,14.0,25135.0,4819.0,35682.0,4769.0,2.5729,7492.62419450711,109101.190115083,74542.5381092337,600670.437947084,668704.885753714,1
-120.2,37.8,30.0,1189.0,255.0,446.0,165.0,3.4838,119675.397708561,452400.283366187,628982.12518232,157901.980963926,196095.732886128,1
-118.27,33.97,45.0,1546.0,371.0,1186.0,366.0,1.64,16823.4331165262,9460.38569380434,173381.193165721,497104.029301911,565109.304763995,0
-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069,4216.008379354,542806.334804523,721648.08741665,52580.0976930569,22250.8531592757,0
-118.02,33.9,36.0,2417.0,421.0,1276.0,426.0,5.5601,20549.1682129517,26682.9270594554,153984.027951711,518060.039918829,586093.620201971,2
-117.91,33.78,33.0,2729.0,549.0,2223.0,535.0,4.0362,17025.7438427024,43178.8491079373,137311.47063835,534789.749775647,602822.211642286,2
-121.48,38.58,52.0,576.0,146.0,273.0,127.0,2.01,56605.7751792111,580889.416012377,759695.004208173,143043.151608065,122257.998577921,0
-118.08,34.58,5.0,1113.0,186.0,631.0,168.0,4.1719,73800.8448624751,60579.5571008224,224065.790929433,459988.790481189,527768.572330427,1
-122.61,38.25,18.0,2915.0,418.0,1340.0,421.0,5.2452,19180.6217285408,609393.135434828,788397.105619377,119622.85057532,55198.6316263696,2
-118.36,33.9,40.0,1271.0,276.0,725.0,234.0,5.0452,5546.45702697055,20039.6823840179,172489.527077943,497827.386415548,565773.824487427,3
-122.04,37.31,24.0,3388.0,633.0,1627.0,585.0,5.154,18903.9824169765,498697.28059637,676833.603718638,13301.3736956369,62063.4078958398,4
-117.26,33.02,9.0,4632.0,759.0,1724.0,685.0,6.3712,9026.02303289264,146581.672771773,35071.1579452925,638228.247104592,706244.170671703,4
-120.63,36.98,20.0,2380.0,489.0,1581.0,505.0,2.0595,105458.592546859,390645.091977139,570013.145552865,118702.388738243,182006.461303464,0
-119.74,36.83,14.0,4675.0,829.0,2235.0,787.0,4.1098,182890.280505282,337295.497168797,514505.679479925,199083.074316498,260146.447228966,1
-118.12,33.95,35.0,1604.0,280.0,802.0,280.0,5.752,22498.5815925338,16100.5193995422,163619.488745547,507797.229643209,575826.848586072,4
-122.11,37.42,32.0,3058.0,595.0,1267.0,540.0,6.4949,7029.71669056097,511769.280849007,690043.225392221,21351.5093177879,48481.7186794533,4
-118.38,33.79,32.0,10445.0,1620.0,4474.0,1576.0,7.7042,5843.6966254094,31756.332899881,164665.698211052,506270.84315594,574148.523119697,4
-120.6,37.35,34.0,1722.0,316.0,904.0,315.0,2.4653,113085.33690594,423913.518097733,602856.896067956,114317.19182134,168157.164110237,0
-120.48,35.02,17.0,2721.0,477.0,1672.0,492.0,2.9798,15327.3479964539,231380.790828381,399387.481387414,287001.192823805,352506.556293635,2
-117.96,33.83,18.0,2067.0,770.0,870.0,541.0,3.1315,16365.7817070203,35992.8715324325,144455.02262581,527563.589822089,595596.253750777,1
-118.41,34.0,37.0,1426.0,259.0,689.0,261.0,5.5284,9075.65731853464,16390.7990923511,183972.804534308,486288.998673562,554256.917549548,4
-120.71,38.73,17.0,2146.0,396.0,862.0,351.0,2.9219,103283.21350507,564987.612038018,741364.543699211,186491.025893521,184093.287235227,1
-122.72,38.42,30.0,2099.0,406.0,1156.0,401.0,2.8036,28154.2410754106,629942.394951188,809028.356369018,140749.441014131,76147.8544458682,1
-118.37,34.16,17.0,4150.0,1148.0,1808.0,1041.0,3.5051,20219.1875919508,16698.6742811855,195888.639968562,475062.983126677,543088.776580823,3
-117.1,32.58,23.0,1662.0,377.0,1318.0,386.0,2.3,5309.05949206953,195170.249117361,16140.454634513,685639.93316446,753584.474099446,1
-122.67,38.33,4.0,8072.0,1606.0,4323.0,1475.0,3.9518,25542.1541285398,619533.395687115,798568.675757696,129941.875081517,65264.6936179757,3
-121.45,38.61,32.0,2436.0,612.0,1509.0,618.0,1.0424,60470.0655089053,582426.092229143,761140.658704062,146943.821963051,126475.332554448,0
-124.3,41.8,19.0,2672.0,552.0,1298.0,478.0,1.9797,4782.76349070036,1011468.58988369,1190400.19597851,537534.957297136,475261.851069717,0
-118.47,34.19,41.0,1104.0,196.0,495.0,196.0,5.0929,19481.7664015471,25858.9577751712,204003.170109104,466533.209065542,534545.219505411,3
-122.11,37.64,31.0,1487.0,280.0,854.0,301.0,5.2312,4491.6225243577,529602.551240145,708361.2552707,38897.9769542829,31950.4711865639,2
-117.98,33.86,26.0,1240.0,285.0,781.0,315.0,4.1287,17921.1923296459,32378.7031339834,148265.369652097,523838.425415008,591871.861188578,2
-121.74,38.56,18.0,3960.0,1151.0,2248.0,1144.0,1.7257,53326.498353104,590977.692583385,770147.18239594,136819.91384012,106260.993694876,2
-121.67,39.14,22.0,2264.0,390.0,1056.0,403.0,3.6111,116827.229339815,642996.126921129,821364.706491607,201596.500343009,165728.19598094,1
-118.98,35.35,21.0,496.0,131.0,511.0,124.0,1.7614,118322.754078748,159230.332564795,337463.02296983,341748.21243781,409409.71293621,0
-118.12,34.17,52.0,2166.0,483.0,1308.0,467.0,3.0417,39404.3521806149,17353.2029645452,184564.888454959,489621.071487285,557645.019055312,3
-120.96,41.12,29.0,779.0,136.0,364.0,123.0,2.5,261505.592662035,821413.347566504,993379.277681468,428416.580807485,392907.069848868,0
-122.55,37.91,48.0,1283.0,278.0,567.0,255.0,3.2794,4995.27111187532,577911.9025308,756448.359253215,86190.991046613,18369.3455180782,4
-118.25,34.13,36.0,2946.0,1025.0,2542.0,912.0,2.2244,26714.4305588885,8666.61762979387,186927.361853485,484859.213074306,552893.585565223,3
-122.67,38.44,29.0,2551.0,448.0,1165.0,456.0,4.3587,33011.5200964031,628788.905356842,807942.951320104,140473.201737568,76947.4254925934,2
-117.98,33.65,18.0,1027.0,206.0,436.0,180.0,4.2159,4251.93371529096,50925.2327474151,128840.174138559,541587.044802756,609583.001893457,3
-118.42,34.27,33.0,1209.0,341.0,1097.0,283.0,1.6295,29188.8175188938,29146.4474530725,208555.168998939,462837.714303549,530871.002602857,1
-116.01,33.51,24.0,2985.0,958.0,4042.0,905.0,1.7344,99099.9830518647,215059.67636817,138899.753315484,681735.378958836,748992.719594971,0
-117.02,32.8,31.0,2692.0,445.0,1129.0,450.0,4.4583,19746.0336939883,179675.365799874,16181.8397363739,671367.84573805,739386.983862739,2
-122.28,37.77,52.0,1468.0,363.0,870.0,347.0,2.9688,2662.40007739808,550361.932643232,729081.945708374,59145.4025160456,13305.5112004753,3
-122.28,37.81,17.0,924.0,289.0,609.0,289.0,1.5,2599.63896101145,553647.898802722,732439.298088987,62826.2458140826,13885.0621478909,2
-117.89,33.99,22.0,3272.0,618.0,1784.0,591.0,4.0324,34589.3330462013,33322.551768063,157034.017273139,518705.610380323,586724.823593793,3
-118.28,33.94,44.0,1631.0,338.0,1197.0,355.0,3.0788,13828.8695241698,12921.2516820524,171282.407858419,499067.876845543,567061.326144853,0
-117.07,32.75,14.0,3073.0,851.0,2000.0,782.0,2.3824,12685.1194675456,181209.712946825,9333.10425657964,672664.38213554,740665.034033482,1
-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,5.5701,7869.84099586147,541294.141359503,720210.557290471,51983.9029811719,25652.2268610205,3
-118.32,33.88,37.0,1402.0,254.0,722.0,251.0,6.4781,7155.92406497827,20403.9298588913,168404.819049267,501878.016415788,569833.728183782,3
-121.25,38.0,21.0,446.0,73.0,182.0,57.0,2.8958,24905.6303119428,515467.57655064,694612.142555353,93076.1271320764,106670.138232037,1
-119.01,34.23,11.0,5785.0,1035.0,2760.0,985.0,4.693,17986.8620661534,73242.6521967842,240325.016369412,432236.566137433,499925.431075775,3
-118.27,34.12,50.0,2037.0,440.0,1089.0,417.0,3.575,24567.4502774691,7915.28643903795,187011.04769546,484471.297243783,552503.798734244,3
-121.47,38.7,31.0,1007.0,181.0,563.0,185.0,3.625,69835.0214868165,591940.427750895,770565.739894307,156187.064520556,132858.150621426,0
-117.82,33.68,3.0,3068.0,494.0,1357.0,486.0,7.9187,13948.7029031503,56951.148204678,123511.222076033,548639.875914307,616671.123106312,4
